cnes,CNES,IBGE,municipio,NOME FANTASIA,logradouro,NUMERO,BAIRRO,CEP,TP_UNID,tipo_unidade,lat,lon
9486283,9486283,420850,Ituporanga,Studio Mais Vida,Rua Argemiro Guimarães,101,Boa Vista,88400000,22,Consultorio Isolado  ,-27.4222799,-49.5944343
7636458,7636458,420910,Joinville,Lua Inaie Goncalves Marcantoni,Rua Abdon Batista,121,Centro,89201010,22,Consultorio Isolado  ,-26.30549,-48.8439211
7616309,7616309,420930,Lages,Radioterapia Sao Sebastiao,Rua Marechal Deodoro,799,Centro,88501001,36,Clinica/Centro De Especialidade  ,-27.8162417,-50.3302866
7609221,7609221,421010,Mafra,Ciom,Rua Basílio Celestino de Oliveira,475,Centro,89300001,36,Clinica/Centro De Especialidade  ,-26.1111425,-49.8034258
7632398,7632398,421010,Mafra,Consultorio De Psicologia Sheila Gritti Magalhaes Esteves,Rua 15 de Novembro,51,Centro,89300264,22,Consultorio Isolado  ,-26.1078884,-49.8085613
7632606,7632606,421010,Mafra,Centro De Litotripsia De Mafra,Rua Basílio Celestino de Oliveira,765,Centro Ii Alto De Ma,89300001,36,Clinica/Centro De Especialidade  ,-26.1261009,-49.811018
7626487,7626487,421130,Navegantes,Citolab Posto De Coleta De Material Biologico,Rua Francisco de Paula Seara,398,Sao Paulo,88371060,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.8765836,-48.6612166
7620691,7620691,421970,Xaxim,Ricardo Lira Da Costa,Rua André Lunardi,1283,Centro,89825000,22,Consultorio Isolado  ,-26.9592332,-52.5334991
9378588,9378588,421720,São Miguel do Oeste,Daniela Regina Bellato,Rua Padre Anchieta,548,Agostini,89900000,22,Consultorio Isolado  ,-26.7190038,-53.5308161
9475680,9475680,420540,Florianópolis,Clinica Casagrande,Avenida Trompowsky,346,Centro,88015300,22,Consultorio Isolado  ,-27.5879951,-48.5479077
9386459,9386459,421170,Orleans,Central De Regulacao Municipal Ambulatorial De Orleans,Rua Miguel Couto,800,Centro,88870000,81,Central De Regulacao Do Acesso  ,-28.3576115,-49.2885411
9352716,9352716,421660,São José,Consultorio Odontologico Luciano Sandin Boeing,Rua Joaquim Vaz,1359,Praia Comprida,88102650,22,Consultorio Isolado  ,-27.6040557,-48.6218405
9359397,9359397,420910,Joinville,Hospital Da Visao Joinville,Rua Padre Kolb,1449,Bucarein,89202350,62,Hospital/Dia - Isolado  ,-26.3150255,-48.846463
9370595,9370595,420140,Araranguá,Panorama Radiologia Odontologica,Rua Caetano Lummertz,255,Centro,88900045,36,Clinica/Centro De Especialidade  ,-28.9342915,-49.483107
7698593,7698593,420420,Chapecó,Clinica Medica Santin Ltda,Avenida Porto Alegre - E,120,Centro,89802132,22,Consultorio Isolado  ,-27.10665,-52.6177578181929
9372113,9372113,420420,Chapecó,Ana Paula Chiesa,Avenida Nereu Ramos - D,75,Centro,89801023,22,Consultorio Isolado  ,-27.0961800023,-52.6177978058
9378138,9378138,420910,Joinville,Clinica Reage,Rua Itaiópolis,206,America,89204100,22,Consultorio Isolado  ,-26.2874833,-48.8467466
7686560,7686560,421870,Tubarão,Ciclos Medicina,Rua Dona Antonina Burigo Corbetta,119,Vila Moema,88705030,36,Clinica/Centro De Especialidade  ,-28.4827673,-48.9993909
7674880,7674880,421930,Videira,Clinica Medica Dra Cleidimar Brandes S S,Rua Alvise Caldart,30,Centro,89560174,22,Consultorio Isolado  ,-27.0065474,-51.1485471
148067,148067,421530,Salete,Saude E Qualidade De Vida E Tudo,Rua Aquilino Cirico,61,Schreiber,89196000,22,Consultorio Isolado  ,-26.9864882,-50.0104835
7675747,7675747,420480,Curitibanos,Consultorio Medico De Reumatologia,Rua Archias Ganz,114,Centro,89520000,22,Consultorio Isolado  ,-27.2918291,-50.5820679
162817,162817,420300,Caçador,Farmacia Farmavida,Rua Getúlio Vargas,11,Centro,89500097,43,Farmacia  ,-26.7743624,-51.0169944
164283,164283,420480,Curitibanos,Nutricionista Jordana Fortunatti Mendes,Rua Archias Ganz,175,Centro,89520000,22,Consultorio Isolado  ,-27.2918291,-50.5820679
176702,176702,421740,Schroeder,Zz Saude,Rua Presidente Costa e Silva,235,Rio Hern,89275000,4,Policlinica  ,-26.4220539,-49.0595233
9993525,9993525,420240,Blumenau,Centro De Psicologia Boeno,Rua Pandiá Calógeras,153,Victor Konder,89010350,22,Consultorio Isolado  ,-26.91137055,-49.07483361456445
7679696,7679696,420910,Joinville,Em Dia Clinica De Endocrinologia Metabologia E Diabetes,Rua Doutor Plácido Gomes,520,Anita Garibaldi,89202050,36,Clinica/Centro De Especialidade  ,-26.3102129,-48.8481998
7684622,7684622,420420,Chapecó,Francieli Bau Teo,Rua Achiles Tomazelli - E,425,Santa Maria,89812143,22,Consultorio Isolado  ,-27.1097667,-52.604611
7682255,7682255,420460,Criciúma,Klp Protese Dentaria Ltda Me,Rua Coronel Pedro Benedet,190,Centro,88801250,36,Clinica/Centro De Especialidade  ,-28.677886,-49.3687569
7681895,7681895,420820,Itajaí,Fernanda Bertan,Rua Hercílio Luz,635,Fazenda,88301000,22,Consultorio Isolado  ,-26.9144788,-48.6554563
7676700,7676700,420940,Laguna,Consultorio Dr Claudio Hoffmann Junior,Rua Osvaldo Aranha,280,Centro,88790000,22,Consultorio Isolado  ,-28.4856776,-48.7798716
163678,163678,421190,Palhoça,Primme Vacinas,Avenida Barão do Rio Branco,788,Centro,88130100,85,Centro De Imunizacao  ,-27.6438604,-48.6673998
115894,115894,420570,Garopaba,Central Municipal De Rede De Frio,Rua Professor Antônio José Botelho,167,Centro,88495000,84,Central De Abastecimento  ,-28.0269217,-48.6186843
111635,111635,421720,São Miguel do Oeste,Central Regional De Rede Frio Sao Miguel Do Oeste,Rua Waldemar Rangrab,1851,Sao Jorge,89900000,84,Central De Abastecimento  ,-26.741901,-53.5189366
133957,133957,421470,Rio dos Cedros,Central Municipal Da Rede De Frios Rio Dos Cedros,Avenida Tiradentes,349,Centro,89121000,84,Central De Abastecimento  ,-26.7413685,-49.2774532
7686331,7686331,421480,Rio do Sul,Consultorio Odontologico Dva Manuela Neves Almeida,Estrada Boa Esperança,2321,Fundo Canoas,89163554,22,Consultorio Isolado  ,-27.2064603,-49.6556333
7670419,7670419,420960,Lauro Müller,Nasf Nucleo De Apoio A Saude Da Familia,Rua Abel Rossi,S/N,Sumare,88880000,71,Centro De Apoio A Saude Da Familia  ,-28.3879059,-49.3880712
134759,134759,421480,Rio do Sul,Pbs Reabilitacao,Avenida Oscar Barcelos,205,Centro,89160027,22,Consultorio Isolado  ,-27.213968,-49.6380701
9988246,9988246,420290,Brusque,Techy Medicina Integrada,Rua Hercílio Luz,145,Centro,88350300,36,Clinica/Centro De Especialidade  ,-27.1000805,-48.9224358
7671350,7671350,420890,Jaraguá do Sul,Clinica Odontologica Oral Life,Rua João Januário Ayroso,747,Jaragua Esquerdo,89253100,22,Consultorio Isolado  ,-26.4996157,-49.09182400571761
9995048,9995048,420750,Indaial,Cintia Prolo,Rua Desembargador Alves Pedrosa,185,Centro,89080081,22,Consultorio Isolado  ,-26.8978817,-49.234432
9986324,9986324,421030,Major Vieira,Bombeiros Major Vieira Sc,Almirante Lamego,381,Centro,89480000,42,Unidade Movel De Nivel Pre-Hospitalar Na Area De Urgencia  ,-26.3654856,-50.3272634
9988092,9988092,420700,Içara,Mariani Bristot Maciel,Rua José Pedro Lino,266,Aurora,88820000,22,Consultorio Isolado  ,-28.752172,-49.293585
7693850,7693850,420820,Itajaí,Art Physio,Rua Antônio Carlos Pereira Leão Filho,235,Sao Vicente,88309450,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.9020169,-48.6965695
9988343,9988343,421130,Navegantes,Navemed Clinica Odontologica,Rua Manoel Santos Gaya,99,Centro,88370418,22,Consultorio Isolado  ,-26.9002551,-48.6515143
7676816,7676816,421720,São Miguel do Oeste,Clinica Medica Dr Romar Pagliarin Ltda Epp,Rua Chuí,273,Centro,89900000,36,Clinica/Centro De Especialidade  ,-26.73120995,-53.51471997522046
7687486,7687486,420900,Joaçaba,Gian Carlo Nercolini,Rua Francisco Lindner,188,Centro,89600000,22,Consultorio Isolado  ,-27.1741494,-51.5067877
7706693,7706693,421950,Xanxerê,Rodrigo Hermel Menin,Antonio Vitorio Giordani,757,Bortolon,89820000,22,Consultorio Isolado  ,-26.8748603,-52.4035964
9987770,9987770,420420,Chapecó,Vivace Fisioterapia,Rua Cunha Pora - E,140,Efapi,89809500,36,Clinica/Centro De Especialidade  ,-27.106033,-52.6732528
28967,28967,421660,São José,Top Vision,Rua Domingos André Zanini,277,Barreiros,88117200,4,Policlinica  ,-27.5865352,-48.61250018023878
5982235,5982235,421480,Rio do Sul,Nasf1 Rio Do Sul,Rua Tuiuti,154,Centro,89160045,2,Centro De Saude/Unidade Basica  ,-27.21911245,-49.64420439293478
226858,226858,420540,Florianópolis,Dra Amanda Gemaque Consultorio Odontologico,Servidão Laje de Pedra,73,Itacorubi,88034605,22,Consultorio Isolado  ,-27.5900227,-48.4938053
225339,225339,420720,Imaruí,Farmacia Senhor Dos Passos,Rua Governador Celso Ramos,S/N,Centro,88770000,43,Farmacia  ,-28.3456628,-48.8166063
9529888,9529888,420910,Joinville,Ubsf Vila Nova I Dagoberto Jose De Campos,Rua Arthur Hille,241,Vila Nova,89237208,2,Centro De Saude/Unidade Basica  ,-26.28068155,-48.8944279958324
185973,185973,421250,Penha,Centro De Atendimento Covid 19 Penha Sc,Avenida Eugênio Krause,152,Centro,88385000,2,Centro De Saude/Unidade Basica  ,-26.7770085,-48.6411342
229423,229423,420540,Florianópolis,Sao Joao Farmacias,Avenida das Nações,525,Canasvieiras,88054010,43,Farmacia  ,-27.4311516,-48.4582503
227587,227587,420910,Joinville,Drogaraia Lj 978 Joinville H,Rua Almirante Jaceguay,2680,Costa E Silva,89218691,43,Farmacia  ,-26.27342765,-48.872362848609086
229377,229377,420750,Indaial,Caec Indaial,Rua Doutor Leoberto Leal,155,Tapajos,89080166,2,Centro De Saude/Unidade Basica  ,-26.9024654,-49.2396978
205044,205044,420830,Itapema,Clinica Dra Kenia Marla,Avenida Governador Celso Ramos,869,Centro,88220000,22,Consultorio Isolado  ,-27.0910355,-48.6118492
175897,175897,421620,São Francisco do Sul,Farmacia Sao Jose Ii Rede Masterfarma,Rua Babitonga,276,Centro,89240000,43,Farmacia  ,-26.2411248,-48.6402215
222755,222755,420240,Blumenau,Mederi Servicos Medicos,Rua Berta Odebrecht,66,Velha,89020430,60,Cooperativa Ou Empresa De Cessao De Trabalhadores Na Saude  ,-26.9299473,-49.0548711
223204,223204,420910,Joinville,Clinivarizes,Avenida Doutor Paulo Medeiros,421,Centro,89201210,36,Clinica/Centro De Especialidade  ,-26.3040826,-48.8414535
226009,226009,420910,Joinville,Farma Sesi Aventureiro Fm 559,Rua Tuiuti,2108,Aventureiro,89226000,43,Farmacia  ,-26.2549317,-48.8198545
7581157,7581157,420010,Abelardo Luz,Posto De Coleta Abelardo Luz,Av Padre Joao Smedt,1345,Centro,89830000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.5705893,-52.3280339
7576617,7576617,420540,Florianópolis,Centro Medico Sc Clin,Rua Vidal Ramos,338,Centro,88010320,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.5958706,-48.5500017
7595719,7595719,420550,Fraiburgo,Clinica De Fisioterapia Alliny Verginia De Oliveira,Rua Nadarci Brandt,168,Centro,89580000,22,Consultorio Isolado  ,-27.0231587,-50.9252911
7595581,7595581,420550,Fraiburgo,Clinica De Fisioterapia Marla Valim Gerber Weber,Rua Nereu Ramos,1179,Centro,89580000,22,Consultorio Isolado  ,-27.0258018,-50.9229308
7595654,7595654,420550,Fraiburgo,Clinica De Fisioterapia Francieli Balestrin Rover,Rua Nadarci Brandt,341,Centro,89580000,22,Consultorio Isolado  ,-27.0231587,-50.9252911
7595913,7595913,420550,Fraiburgo,Consultorio Odontologico Anderson Orempuller,Rua Nereu Ramos,874,Centro,89580000,22,Consultorio Isolado  ,-27.0258018,-50.9229308
7595328,7595328,420820,Itajaí,Medic Service Servicos Medicos S S,Rua Lauro Muller,750,Fazenda,88301401,22,Consultorio Isolado  ,-26.9112538,-48.6545262
7577265,7577265,421620,São Francisco do Sul,Bianca Heleno Arins,Roberto A H Robaina,45,Rocio Grande,89240000,22,Consultorio Isolado  ,-26.2495087,-48.6308087
256978,256978,420540,Florianópolis,Karla Raiane De Souza Mariano,Rua Intendente João Nunes Vieira,1101,Ingleses,88058100,22,Consultorio Isolado  ,-27.4395645,-48.4039723
259101,259101,420890,Jaraguá do Sul,Farmacia Farmasol,Rua Werner Stange,55,Rau,89254280,43,Farmacia  ,-26.463567,-49.1169089
210382,210382,420540,Florianópolis,Viva Mae E Crianca,Rua Lacerda Coutinho,126,Centro,88015030,4,Policlinica  ,-27.59399785,-48.54876015000001
247790,247790,420460,Criciúma,Marques Rauber E Santos Servicos De Psiscologia Ltda,Rua Princesa Isabel,40,Centro,88801130,22,Consultorio Isolado  ,-28.6799336,-49.3652136
177199,177199,421480,Rio do Sul,Ebv Servicos Medicos,Rua Botânico Kuhlmann,419,Eugenio Schneider,89167117,22,Consultorio Isolado  ,-27.2276348,-49.6373927
9728961,9728961,420900,Joaçaba,Clinica Iso,Rua Getúlio Vargas,78,Centro,89600000,22,Consultorio Isolado  ,-27.1744699,-51.5053329
7640781,7640781,421580,São Bento do Sul,Urotech Clinica Medica Ltda,Avenida Dom Pedro II,452,Centro,89280136,36,Clinica/Centro De Especialidade  ,-26.2484495,-49.3885272
9742263,9742263,420930,Lages,Anestesia Rodrigues,Rua Adolfo Konder,448,Sagrado Coracao De J,88508340,22,Consultorio Isolado  ,-27.80537965,-50.31249605735616
9736298,9736298,420790,Irineópolis,Esf Centro Ii,Avenida 22 de Julho,1080,Centro,89440000,1,Posto De Saude  ,-26.2434777,-50.7944523
9720480,9720480,421480,Rio do Sul,Ortodontic Center,Alameda Aristiliano Ramos,1040,Centro,89160113,36,Clinica/Centro De Especialidade  ,-27.216296,-49.6446109
9709266,9709266,420240,Blumenau,Andrey Amorim Santana,Rua Berta Odebrecht,66,Garcia,89020430,22,Consultorio Isolado  ,-26.9299473,-49.0548711
9707808,9707808,420240,Blumenau,Doutor Blu,Rua 15 de Novembro,819,Centro,89010000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.92053305,-49.06472551169607
9719431,9719431,421190,Palhoça,Ambulatorio De Ensino Integrado Amei,Avenida Pedra Branca,25,Pedra Branca,88137270,22,Consultorio Isolado  ,-27.645,-48.677956661
7644299,7644299,420830,Itapema,Centro Medico Do Atlantico,Rua 226,287,Meia Praia,88220000,22,Consultorio Isolado  ,-27.1250614,-48.6070602
7640110,7640110,420220,Benedito Novo,Unidade De Vigilancia Em Saude,Rua Celso Ramos,5040,Centro,89124000,50,Unidade De Vigilancia Em Saude  ,-26.7749231,-49.3674547
7645538,7645538,420820,Itajaí,Vianna E Holanda Servicos Medicos,Avenida Osvaldo Reis,3281,Praia Brava,88306001,22,Consultorio Isolado  ,-26.9470934,-48.6403409
7460104,7460104,420895,Jardinópolis,Academia Da Saude Jardinopolis,Avenida Santo Antônio,255,Centro,89848000,74,Polo Academia Da Saude  ,-26.7189469,-52.8591248
9736425,9736425,420540,Florianópolis,Face Care,Rua Menino Deus,63,Centro,88020210,22,Consultorio Isolado  ,-27.6017107,-48.5455258
9738460,9738460,420930,Lages,Centro Auditivo Jaragua,Rua Coronel Córdova,423,Centro,88502000,22,Consultorio Isolado  ,-27.8126546,-50.3289274
9740279,9740279,421610,São Domingos,Farmacia Sao Domingos,Rua Benjamin Constant,1101,Centro,89835000,43,Farmacia  ,-26.5618303,-52.532521
5168147,5168147,421660,São José,Angela Maria Doneda Losso,Rua Adhemar da Silva,350,Kobrasol,88101090,22,Consultorio Isolado  ,-27.5960945,-48.613279
7648995,7648995,420540,Florianópolis,Ada Maria Veras Da Veiga,Rua Feliciano Nunes Pires,168,Centro,88015220,22,Consultorio Isolado  ,-27.5916846,-48.5470476
7178700,7178700,421050,Maravilha,Clinica Pasqualotto,Avenida Sul Brasil,467,Centro,89874000,22,Consultorio Isolado  ,-26.7671866,-53.1766833
9754938,9754938,420540,Florianópolis,Art Canal Odontologia Especializada,Rua General Liberato Bittencourt,1914,Estreito,88075400,22,Consultorio Isolado  ,-27.5867855,-48.5811732
9773797,9773797,420440,Coronel Freitas,Nutricionista Lais Martinelli,Rua Marechal Floriano Peixoto,417,Centro,89840000,22,Consultorio Isolado  ,-26.9070687,-52.7016521
9720677,9720677,421480,Rio do Sul,Servicos Medicos Dellagiustina Rohden,Rua Humaitá,19,Eugenio Schneider,89167000,22,Consultorio Isolado  ,-27.21902015,-49.64291370895883
9727175,9727175,420930,Lages,Stenger E Liposki Consultorio Medico,Rua Marechal Deodoro,678,Centro,88501003,22,Consultorio Isolado  ,-27.8162417,-50.3302866
248746,248746,420240,Blumenau,Instituto Correr,Rua Berta Odebrecht,66,Garcia,89020430,22,Consultorio Isolado  ,-26.9299473,-49.0548711
9992480,9992480,420540,Florianópolis,Ohm Clinica,Rodovia Armando Calil Bulos,5531,Ingleses,88058001,36,Clinica/Centro De Especialidade  ,-27.4376314,-48.4063719
245682,245682,421930,Videira,Mirian Thais Carlotto,Rua Veneriano dos Passos,150,Centro,89560152,22,Consultorio Isolado  ,-27.0049902,-51.15015
9621571,9621571,420650,Guaramirim,Pro Saude,Rua João Butschardt,84,Centro,89270000,22,Consultorio Isolado  ,-26.4786989,-49.001014
245976,245976,420910,Joinville,Ambulatorio Busscar,Rua Augusto Bruno Nielson,345,Zona Industrial Nort,89219580,22,Consultorio Isolado  ,-26.2597141,-48.87486366184038
208884,208884,420910,Joinville,Uromin,Rua Dona Francisca,364,Centro,89201250,22,Consultorio Isolado  ,-26.2983485,-48.84362014746314
251933,251933,420420,Chapecó,Clinica Dermatologica Dra Daniela Zonin Ltda,Avenida Fernando Machado - E,615,Centro,89814210,22,Consultorio Isolado  ,-27.0845699964,-52.6051608281
251658,251658,420420,Chapecó,Odontologia E Harmonizacao Orofacial Dra Mirelle Coradini,Rua Florianópolis - E,251,Centro,89812120,22,Consultorio Isolado  ,-27.1100496,-52.6117498
256382,256382,420480,Curitibanos,Bortolini E Lasota Servicos Medicos,Rua Cornelio De Haro Varela,154,Centro,89520000,22,Consultorio Isolado  ,-27.2900659,-50.5779683
256420,256420,421570,Santo Amaro da Imperatriz,Policlinica Municipal De Saude Da Familia,Rua Mansur Elias,41,Centro,88140000,2,Centro De Saude/Unidade Basica  ,-27.677028,-48.7831612
92908,92908,421575,São Bernardino,Central Municipal De Rede De Frios,Rua Veronica Scheid,S/N,Centro,89982000,84,Central De Abastecimento  ,-26.4723121,-52.9658497
41246,41246,420830,Itapema,Consultorio Odontologico Jenifer,Rua 300,15,Meia Praia,88220000,22,Consultorio Isolado  ,-27.1406958,-48.599644
9635696,9635696,420930,Lages,Rafael Steffen Antunes,Rua Otacílio Couto,222,Centro,88502060,22,Consultorio Isolado  ,-27.8144557,-50.3332547
9629033,9629033,420530,Faxinal dos Guedes,Clinica Espinosa,1 De Maio,183,Centro,89694000,36,Clinica/Centro De Especialidade  ,-26.8564141,-52.2621423
85987,85987,421360,Porto União,Clinica Medica Muller E Moreira Ltda,Rua André Lubi,290,Sao Pedro,89400000,22,Consultorio Isolado  ,-26.2575004,-51.084623
77402,77402,420830,Itapema,Face Unic,Rua 242,344,Meia Praia,88220000,22,Consultorio Isolado  ,-27.1286065,-48.6051429
9617388,9617388,421190,Palhoça,Clinica Accioli De Vasconcellos,Rua da Praça,241,Pedra Branca,88137086,22,Consultorio Isolado  ,-27.6217882,-48.6791991
5692180,5692180,420820,Itajaí,Mauricio Amboni Conti,Rua Lauro Muller,1114,Fazenda,88301401,22,Consultorio Isolado  ,-26.9112538,-48.6545262
9316639,9316639,420820,Itajaí,Lm Servicos Medicos,Rua Alberto Werner,409,Vila Operaria,88303161,22,Consultorio Isolado  ,-26.9098197,-48.6695329
116939,116939,421280,Balneário Piçarras,Digimax Medicina Diagnostica,Avenida Getúlio Vargas,133,Centro,88380000,22,Consultorio Isolado  ,-26.7579799,-48.6755845
9601724,9601724,420543,Formosa do Sul,Farmacia Medianeira,Avenida Getúlio Vargas,288,Centro,89859000,43,Farmacia  ,-26.6482036,-52.7916685
9628606,9628606,420540,Florianópolis,Sandra De Avila Faria,Rodovia José Carlos Daux,5500,Saco Grande,88032005,22,Consultorio Isolado  ,-27.4498237,-48.4573596
9617272,9617272,420750,Indaial,Cirurgica Ludovico,Rua Desembargador Alves Pedrosa,185,Centro,89080081,22,Consultorio Isolado  ,-26.8978817,-49.234432
9606203,9606203,420120,Antônio Carlos,Maria J C Ramos,Ria Liborio Francisco Goedert,866,Centro,88180000,22,Consultorio Isolado  ,-27.5168462,-48.7684715
9614567,9614567,421970,Xaxim,Clinica Maldonado,Rua Senador Nereu Ramos,1133,Centro,89825000,22,Consultorio Isolado  ,-26.9655479,-52.5318424
9618422,9618422,420890,Jaraguá do Sul,Thabita Isis Mascarello,Rua Walter Marquardt,284,Vila Nova,89259700,22,Consultorio Isolado  ,-26.49817435,-49.08785066579495
225134,225134,420380,Canoinhas,Sao Joao Farmacias,Rua Vidal Ramos,404,Centro,89460044,43,Farmacia  ,-26.1743848,-50.3915795
172200,172200,420540,Florianópolis,Due Dermatologia,Avenida Professor Othon Gama D'Eça,900,Centro,88015240,22,Consultorio Isolado  ,-27.5960099942,-48.5501171007
