COMPETENCIA,IBGE,UF,MUNICIPIO,CNES,NOME FANTASIA,RAZAO SOCIAL,CNPJ PROPRIO,CNPJ MANTENEDORA,TIPO GESTAO,LOGRADOURO,NUMERO,BAIRRO,CEP
202202,421420,SC,QUILOMBO,2538393,CONSULTORIO ODONTOLOGICO CAVALHEIRO,ANTONIO VANDERSON CAVALHEIRO,,,M,AVENIDA CORONEL BERTASO,473,CENTRO,89850000
202202,420540,SC,FLORIANOPOLIS,253081,LUIZA CIROLINI CIRURGIA PLASTICA,LUIZA CIROLINI CIRURGIA PLASTICA EIRELI,27633764000170.0,,M,MAURO RAMOS,1970,CENTRO,88020300
202202,421130,SC,NAVEGANTES,260061,CENTRO DE TRIAGEM COVID 19 NAVEGANTES,MUNICIPIO DE NAVEGANTES,,83102855000150.0,M,RUA ARNALDO PASSOS,S/N,CENTRO,88370102
202202,421320,SC,POMERODE,260819,CENTRAL MUNICIPAL DE REDE DE FRIO CMRF,CENTRAL MUNICIPAL DE REDE DE FRIO CMRF,,83102251000104.0,M,HERMANN WEEGE,677,CENTRO,89107000
202202,421360,SC,PORTO UNIAO,245763,TATIANE DE OLIVEIRA ROSLANIEC SUDATI,TATIANE DE OLIVEIRA ROSLANIEC SUDATI,,,M,RUA FREI ROGERIO,83,CENTRO,89400000
202202,420290,SC,BRUSQUE,271365,CONSULTORIO MEDICO LUCAS PENSIN,LUCAS PENSIN,,,M,AVENIDA AUGUSTO BAUER,240,JARDIM MALUCHE,88354040
202202,420910,SC,JOINVILLE,358312,PANVEL FARMACIAS GETULIO FL 466,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,92665611027296.0,,M,PARANA,27,ANITA GARIBALDI,89202160
202202,421250,SC,PENHA,304840,CONSULTORIO ODONTOLOGICO DR ANNA CRISTINA KOERICH,ANNA CRISTINA KOERICH PAVEGLIO,,,M,RUA OLIVEIRA,03,ARMACAO,88385000
202202,421900,SC,URUSSANGA,2419653,HOSPITAL NOSSA SENHORA DA CONCEICAO HNSC,HOSPITAL NOSSA SENHORA DA CONCEICAO,86531803000198.0,,M,RUA PRESIDENTE VARGAS,S/N,CENTRO,88840000
202202,421160,SC,NOVA VENEZA,374008,FARMACIA BEM VIVER,FARMACIA MILANEZ SOUZA LTDA,10839701000172.0,,M,JOSE SPILLERE,1459,CARAVAGGIO,88865000
202202,420240,SC,BLUMENAU,217123,CLINICA BRUNSFELD ODONTOLOGIA E SAUDE,CLINICA BRUNSFELD ODONTOLOGIA E SAUDE EIRELI,35055643000117.0,,M,ALMIRANTE BARROSO,1004,VILA NOVA,89035402
202202,420540,SC,FLORIANOPOLIS,215236,LIGA,LIGA CATARINENSE DE COMBATE AO CANCER,80671068000301.0,,M,RUA MENINO DEUS,376,CENTRO,88020210
202202,421480,SC,RIO DO SUL,181110,BEM VIVER ESPACO TERAPEUTICO,CAROLINE DREHMER PILATTI CLINICA DE PSICOLOGIA LTDA,36149075000186.0,,M,RUA PATRICIO NOVELETO,684,BARRA DO TROMBUDO,89164600
202202,420460,SC,CRICIUMA,219177,SOS HOME CARE CUIDADORES LTDA,SOS HOME CARE CUIDADORES LTDA,35700001000123.0,,M,RUA JOAO SONEGO,225,CEARA,88815190
202202,421660,SC,SAO JOSE,228028,TARCISIO GIORDANI JINKINGS SANTOS,TARCISIO GIORDANI JINKINGS SANTOS,,,M,AVENIDA PRESIDENTE KENNEDY,698,CAMPINAS,88101001
202202,420120,SC,ANTONIO CARLOS,209031,PERFECT ODONTOLOGIA ESPECIALIZADA,PERFECT ODONTOLOGIA ESPECIALIZADA EIRELI,33783635000161.0,,M,JOAO ANTONIO BESEN,420,CENTRO,88180000
202202,420820,SC,ITAJAI,204501,CLINICA DA VINCI CIRURGIA PLASTICA,CLINICA DA VINCI SOCIEDADE SIMPLES PURA,36350746000172.0,,M,OSVALDO REIS,3281,PRAIA BRAVA,88306773
202202,421000,SC,LUIZ ALVES,9724885,VIGILANCIA EPIDEMIOLOGICA DE LUIZ ALVES,MUNICIPIO DE LUIZ ALVES,,83102319000155.0,M,ERICH GIELOW,35,CENTRO,89128000
202202,420910,SC,JOINVILLE,3857638,NUTROCLINICA,NUTROCLINICA S S LTDA ME,95954103000105.0,,M,QUINZE DE NOVEMBRO,8859,VILA NOVA,89237002
202202,420910,SC,JOINVILLE,3857662,CLINICA SAO MARCOS,CLINICA SAO MARCOS S S LTDA,82983000152.0,,M,RUA ABDON BATISTA,47,CENTRO,89201010
202202,420910,SC,JOINVILLE,3860248,AMIN E OSBORNE,AMIN E OSBORNE S S LTDA,2836349000193.0,,M,RUA FERNANDO DE NORONHA,140,ATIRADORES,89203072
202202,420910,SC,JOINVILLE,3865592,CLAUDIO JOSE SIMOES RIBEIRO,CLAUDIO JOSE SIMOES RIBEIRO,,,M,RUA BLUMENAU,64,CENTRO,89201400
202202,420910,SC,JOINVILLE,3868397,CH DIAGNOSTICOS POR IMAGEM,CH DIAGNOSTICOS POR IMAGEM SS,259802000110.0,,M,RUA OTTO BOEHM,427,CENTRO,89201700
202202,420910,SC,JOINVILLE,3868656,SANDRA MIYUKI KOHARI,SANDRA MIYUKI KOHARI,,,M,ALEXANDRE DOHLER,129,CENTRO,89201260
202202,421460,SC,RIO DO OESTE,9780602,CONSULTORIO PSICOLOGICO UM NOVO OLHAR,VANESSA DE MORAES MUNIZ CONSULTORIA PSICOLOGICA,30495534000105.0,,M,RUA 7 DE SETEMBRO,365,CENTRO,89180000
202202,421770,SC,SOMBRIO,9769811,FARMACIA ANTONELI,PAULO JOSE ANTONELI CIA LTDA,9298411000260.0,,M,NEREU RAMOS,340,CENTRO,88960000
202202,420040,SC,AGUA DOCE,3984370,ESCOLA ESPECIAL MARIO ANTONIO SARTORI,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,78487238000180.0,,M,RUA KURT QUELMALZ,185,CENTRO,89654000
202202,420400,SC,CATANDUVAS,3965120,APAE CATANDUVAS,APAE ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CATAN,2228940000168.0,,M,RUA ALMIRANTE TAMANDARE,2836,CENTRO,89670000
202202,420650,SC,GUARAMIRIM,3948374,PRO GERAR CLINICA MEDICA SS LTDA,PRO GERAR CLINICA MEDICA SS LTDA,7687974000134.0,,M,RUA JOAO BUSCHARDT,855,CENTRO,89270000
202202,420860,SC,JABORA,3953904,CLINICA GERAL DR ALCEU ANTONIO RECK,CLINICA GERAL DR ALCEU ANTONIO RECK,6082304000121.0,,M,RUA PRIMEIRO DE MAIO,402,CENTRO,89677000
202202,420900,SC,JOACABA,3976343,CLINICA ODONTOMEDI LRS ME,CLINICA ODONTOMEDI LRS ME,5265039000154.0,,M,SANTA TEREZINHA,243,CENTRO,89600000
202202,420460,SC,CRICIUMA,5712068,HOSPITAL UNIMED CRICIUMA,UNIMED CRICIUMA COOP DE TRABALHO MEDICO DA REG CARBONIFERA,82996703000348.0,82996703000186.0,M,AVENIDA ESTEVAO EMILIO DE SOUZA,101,CEARA,88815180
202202,420930,SC,LAGES,2502178,JAIME CESAR RODRIGUES DE ABREU NETTO,JAIME CESAR RODRIGUES DE ABREU NETTO,,,M,RUA BENJAMON CONSTANT,28,CENTRO,88501903
202202,421670,SC,SAO JOSE DO CEDRO,3957853,AIRTO ROQUE POTRICH,AIRTO ROQUE POTRICH,,,M,RUA JORGE LACERDA,1100,CENTRO,89930000
202202,421720,SC,SAO MIGUEL DO OESTE,3982572,OFTALMOCLINICA SAO MIGUEL DO OESTE S S LTDA,ANDRE BASSO MIRANDA,12491469000150.0,,M,RUA CHUI,100,CENTRO,89900000
202202,421970,SC,XAXIM,3956687,CLINICA DR CICERO,CLINICA DR CICERO S S LTDA,10580339000168.0,,M,TRAVESSA INDEPENDENCIA,154,CENTRO,89825000
202202,420540,SC,FLORIANOPOLIS,5436184,CODI X CENTRO ODONTO DE DOCUMENTACAO POR IMAGEM,SERVICOS DE RADIODIAGNOSTICOS LTDA EPP,8517694000140.0,,M,RUA DESEMBARGADOR VITOR LIMA,260,CARVOEIRA,88040400
202202,420930,SC,LAGES,9760474,ESPACO TRANSFOMAR,CLINICA DE ATENDIMENTO PSICOLOGICO TRANSFORMAR LTDA,32003700000126.0,,M,FERNANDO ATHAIDE,290,SAGRADO CORACAO DE J,88508120
202202,420890,SC,JARAGUA DO SUL,5611431,PAULO ROBERTO SCHROEDER,PAULO ROBERTO SCHROEDER,,,M,RUA DR WALDEMIRO MAZURECHEN,55,CENTRO,89251830
202202,421720,SC,SAO MIGUEL DO OESTE,9886656,CONSULTORIO PEDIATRICO DR DANIEL DOS SANTOS,CONSULTORIO PEDIATRICO DR DANIEL DOS SANTOS,34411254000114.0,,M,RUA MARQUES DO HERVAL,994,CENTRO,89900000
202202,420930,SC,LAGES,9869174,NEUSA DA SILVA MALINVERNI CHIQUETTI,NEUSA DA SILVA MALINVERNI CHIQUETTI,,,M,BENJAMIN CONSTANT,123,CENTRO,88501110
202202,421690,SC,SAO LOURENCO DO OESTE,9874224,CONSULTORIO ODONTOLOGICO DRA GLAUCIANE BACCIN EIRELI,CONSULTORIO ODONTOLOGICO DRA GLAUCIANE BACCIN EIRELI,33269520000153.0,,M,RUI BARBOSA,900,CENTRO,89990000
202202,420830,SC,ITAPEMA,9940731,FARMACIA BIO VITTA,FARMACIA ESSENCIAL BIO VITTA LTDA,14095042000168.0,,M,GOVERNADOR CELSO RAMOS,215,CENTRO,88220000
202202,420220,SC,BENEDITO NOVO,2567008,RENATO DA SILVA LABORATORIO ANALISE,RS LABORATORIO DE ANALISES CLINICAS LTDA,83633362000147.0,,M,CELSO RAMOS,4400,CENTRO,89124000
202202,421870,SC,TUBARAO,9870474,INSTITUTO ARTICULAR,INSTITUTO ARTICULAR ORTOPEDIA E MEDICINA DO ESPORTE LTDA,33875130000127.0,,M,MARCOLINO MARTINS CABRAL,2705,VILA MOEMA,88701001
202202,420930,SC,LAGES,9870652,AFFONSO MAXIMILIANO RIBEIRO BIANCHINI,AFFONSO MAXIMILIANO RIBEIRO BIANCHINI,,,M,RUA EMILIANO RAMOS,544,CENTRO,88502216
202202,421130,SC,NAVEGANTES,6442331,CONTROLE AVALIACAO REGULACAO E AUDITORIA,CONTROLE AVALIACAO REGULACAO E AUDITORIA,,83102855000150.0,M,RUA NEREU LIBERATO NUNES,150,CENTRO,88370232
202202,421130,SC,NAVEGANTES,6443125,CENTRO ESPECIALIZADO DE SAUDE,PREFEITURA MUNICIPAL DE NAVEGANTES,,83102855000150.0,M,RUA NEREU LIBERATO NUNES,S/N,CENTRO,88370232
202202,420240,SC,BLUMENAU,9332308,MARIA FERNANDA EVANGELISTA PEREIRA MARTIGNAGO,MARIA FERNANDA EVANGELISTA PEREIRA MARTIGNAGO,,,M,RUA DR LUIZ DE FREITAS MELRO,395,CENTRO,89010025
202202,420910,SC,JOINVILLE,9318690,INSTITUTO MEDICO FERREIRA,INSTITUTO MEDICO FERREIRA LTDA ME,28231035000150.0,,M,PADRE KOLB,1498,ANITA GARIBALDI,89202145
202202,421690,SC,SAO LOURENCO DO OESTE,9366628,ANDERSON LUIZ LANZARIN,ANDERSON LUIZ LANZARIN,,,M,AV BRASIL,640,CENTRO,89990000
202202,420540,SC,FLORIANOPOLIS,9347399,CIENP,CENTRO DE INOVACAO E ENSAIOS PRE CLINICOS,18118151000104.0,,M,AV LUIX BOITEUX PIAZZA,1302,CACHOEIRA DO BOM JES,88056000
202202,421820,SC,TIMBO,9344985,VIDAS,VIDAS INSTITUTO DE ASSISTENCIA A SAUDE,13617301000100.0,,M,RUA GERMANO BRANDES SENIOR,690,CENTRO,89120000
202202,420540,SC,FLORIANOPOLIS,9345493,BEZ BATTI CIRURGIA PLASTICA,GBB CIRURGIA PLASTICA LTDA ME,24716353000150.0,,M,RUA LAURO LINHARES,2055,TRINDADE,88036003
202202,420460,SC,CRICIUMA,9356886,CLINICA MEDICA MERIENE VIQUETTI EIRELI ME,CLINICA MEDICA MERIENE VIQUETTI EIRELI ME,26565425000131.0,,M,RUA ANTONIO DE LUCA,100,PIO CORREA,88811503
202202,421460,SC,RIO DO OESTE,9359877,LANA MAGNESKI SPENGLER,LANA MAGNESKI SPENGLER ME,28230262000161.0,,M,RUA VIRGILIO PICOLI,3115,PIONEIROS,89180000
202202,420820,SC,ITAJAI,9420908,FERNANDA ANGELONI DE SOUZA,FERNANDA ANGELONI DE SOUZA,,,M,RUA DOUTOR NEREU RAMOS,197,CENTRO,88301215
202202,421187,SC,PAIAL,9427848,CENTRAL DE REGULACAO MUNICIPAL AMBULATORIAL DE PAIAL,MUNICIPIO DE PAIAL,,1614376000159.0,M,RUA GOIAS,159,CENTRO,89765000
202202,420890,SC,JARAGUA DO SUL,9420606,CENTRO ODONTOLOGICO ZATT PREMIER,ZATT PREMIER CLINICA ODONTOLOGICA LTDA,26465932000101.0,,M,RUA MANOEL FRANCISCO DA COSTA,4344,JOAO PESSOA,89257407
202202,420240,SC,BLUMENAU,9362258,JULIO LEONARDO NUNES,JULIO LEONARDO NUNES,,,M,RUA NEREU RAMOS,165,CENTRO,89010100
202202,420170,SC,ASCURRA,9328688,CORPO DE BOMBEIROS VOLUNTARIOS DA UNIAO,ASSOCIACAO DE SERVICOS SOCIAIS VOLUNTARIOS DE ASCURRA APIUN,4754806000126.0,,M,BR 470 KM 90 5,2080,ESTACAO,89138000
202202,420140,SC,ARARANGUA,2825112,CARDOSO FARMA,FARMACIA BFC LTDA,30872247000240.0,,M,ANTONIO BERTONCINI,49,CIDADE ALTA,88901022
202202,420240,SC,BLUMENAU,984191,TERAPIAS NATURAIS BLUMENAU,SR SAUDE INTEGRAL E TREINAMENTOS LTDA,27128616000107.0,,M,RUA BERTHA WEISE,16,AGUA VERDE,89032285
202202,420540,SC,FLORIANOPOLIS,983675,LABORATORIO SANTA LUZIA PADRE ROMA,FRANCINE AMIN GHANEM LTDA,42709723000104.0,,M,PADRE ROMA,482,CENTRO,88010090
202202,421320,SC,POMERODE,984159,MULTITHERAPY,MULTITHERAPY LTDA,41918568000173.0,,M,VILA NOVA,386,CENTRO,89107000
202202,420540,SC,FLORIANOPOLIS,9329560,SAUDE PORTO LAGOA,ESPACO SAUDE PORTO DA LAGOA LTDA EPP,27366520000179.0,,M,DOUTOR ANTONIO LUIZ MOURA GONZAGA,128,RIO TAVARES,88048300
202202,421660,SC,SAO JOSE,9373713,CLINICA DE CIRURGIA PLASTICA JULIO GOELZER LTDA,CLINICA DE CIRURGIA PLASTICA JULIO GOELZER LTDA,28527814000106.0,,M,MARECHAL CASTELO BRANCO,65,CAMPINAS,88101020
202202,420420,SC,CHAPECO,952516,AMBULATORIO DE ESPECIALIDADE ESPLANADA,MUNICIPIO DE CHAPECO,,83021808000182.0,M,RUA ISRAEL,1853,ESPLANADA,89812445
202202,421360,SC,PORTO UNIAO,2824205,REABILITARE FISIOTERAPIA LTDA,REABILITARE FISIOTERAPIA LTDA,42710263000134.0,,M,JOSE BOITEUX,128,CIDADE NOVA,89400000
202202,420540,SC,FLORIANOPOLIS,9361618,MARIA DE FATIMA SILVESTRI CANDIDO,MARIA DE FATIMA SILVESTRI CANDIDO,,,M,AV RIO BRANCO,354,CENTRO,88015204
202202,420300,SC,CACADOR,9723269,KURT KRHISTOFF WEIRICH,KURT KRHISTOFF WEIRICH,,,M,EMILIA GIOPPO BRASIL,351,GIOPPO,89507528
202202,420240,SC,BLUMENAU,9882227,REALIZE ODONTOLOGIA ESTETICA,REALIZE ODONTOLOGIA ESTETICA EIRELI,33743830000168.0,,M,RUA XV DE NOVEMBRO,534,CENTRO,89010000
202202,421900,SC,URUSSANGA,2852780,SUL BRASIL,SUL BRASIL SEGURANCA E MEDICINA DO TRABALHO LTDA,41659127000285.0,,M,CESAR MARIOT,88,CENTRO,88840000
202202,421870,SC,TUBARAO,2851466,LABORATORIO SANTA CATARINA HUMAITA DE CIMA,LABORATORIO BIOCLINICO SANTA CATARINA LTDA,83250019000202.0,,M,PATRICIO LIMA,1909,HUMAITA DE CIMA,88708200
202202,420240,SC,BLUMENAU,996246,STYLOFARMA,FT COMERCIO DE MEDICAMENTOS LTDA,8902414000207.0,,M,RUA DA GLORIA,613,GLORIA,89025304
202202,420390,SC,CAPINZAL,985325,REABILITE FONOAUDIOLOGIA,REABILITE FONOAUDIOLOGIA LTDA,22223536000109.0,,M,RUA VEREADOR ROLINDO CASAGRANDE,20,CENTRO,89665000
202202,420930,SC,LAGES,973823,DUE CLINIC DERMATOLOGIA CIRURGIA PLASTICA,DUE CLINIC SERVICOS MEDICOS LTDA,41364760000165.0,,M,RUA JOAO DE CASTRO,68,CENTRO,88501904
202202,420390,SC,CAPINZAL,3178463,VALDEREZ FEDERLE ODONTOLOGIA,VALDEREZ FEDERLE ODONTOLOGIA LTDA,4814792000199.0,,M,AV XV DE NOVEMBRO,380,CENTRO,89665000
202202,420930,SC,LAGES,6304176,LUCAS ARAUJO GEVAERD,LUCAS ARAUJO GEVAERD,,,M,LAURO MULLER,552,CENTRO,88501110
202202,420820,SC,ITAJAI,2831643,SAO JOAO FARMACIAS,COMERCIO DE MEDICAMENTOS BRAIR LTDA,88212113098312.0,,M,OTTO PRAUM,41,SAO JOAO,88305065
202202,420380,SC,CANOINHAS,2828308,ALINHARE,ALINHARE FISIOTERAPIA E PILATES LTDA,26591869000141.0,,M,GETULIO VARGAS,256,CENTRO CIS,89460046
202202,420430,SC,CONCORDIA,2850125,SAO JOAO FARMACIAS,COMERCIO DE MEDICAMENTOS BRAIR LTDA,88212113107753.0,,M,RUA DA INDEPENDENCIA,25,CENTRO,89700202
202202,420460,SC,CRICIUMA,2837080,MANCINI SERVICOS MEDICOS EIRELI,MANCINI SERVICOS MEDICOS EIRELI,30496760000100.0,,M,RUA ANITA GARIBALDI,190,CENTRO,88801020
202202,421740,SC,SCHROEDER,2850265,ANJO FARMA,FARMACIA ANJO FARMA LTDA,6944058000170.0,,M,RUA MARECHAL CASTELO BRANCO,5033,CENTRO NORTE,89275000
202202,421870,SC,TUBARAO,2851431,LABORATORIO SANTA CATARINA OFICINAS,LABORATORIO BIOCLINICO SANTA CATARINA LTDA,83250019000466.0,,M,ALTAMIRO GUIMARES,1598,OFICINAS,88702102
202202,420540,SC,FLORIANOPOLIS,991694,INSTITUTO DE REABILITACAO MAXILOFACIAL,INSTITUTO DE REABILITACAO MAXILOFACIAL LTDA,41032807000193.0,,M,JOSE CARLOS DAUX,5500,JOAO PAULO,88030902
202202,421260,SC,PERITIBA,2840111,RK PSIQUE,RAQUEL KLEIN,45217638000117.0,,M,RUA DO COMERCIO,14,CENTRO,89750000
202202,420540,SC,FLORIANOPOLIS,9789286,O C FISIOTERAPIA,O C FISIOTERAPIA LTDA,32311473000104.0,,M,RUA LAURO LINHARES,2055,TRINDADE,88036003
202202,420130,SC,ARAQUARI,992747,SHIDO SERVICOS E SAUDE,SHIDO SERVICOS E SAUDE LTDA,37951283000167.0,,M,A 280 A,6777,ITINGA,89245000
202202,420830,SC,ITAPEMA,7142986,RENIZE ARAUJO ACCORDI,RENIZE ARAUJO ACCORDI,,,M,AVENIDA NEREU RAMOS,3360,MEIA PRAIA,88220000
202202,420820,SC,ITAJAI,9793364,EDENTAL,EDENTAL CLINICA ODONTOLOGICA LTDA,31697413000109.0,,M,JOAO BAUER,180,CENTRO,88301500
202202,420200,SC,BALNEARIO CAMBORIU,9831991,PRO CONSULTAS E EXAMES,PRO CONSULTAS E EXAMES LTDA,30473146000115.0,,M,AVENIDA DO ESTADO DALMO VIEIRA,2525,CENTRO,88330663
202202,420360,SC,CAMPOS NOVOS,9860622,J PAULO SERVICOS MEDICOS EIRELI,J PAULO SERVICOS MEDICOS EIRELI,34200583000116.0,,M,FREI ROGERIO,202,CENTRO,89620000
202202,421540,SC,SALTO VELOSO,9862285,CONSULTORIO MEDICO,JOSE ROBERTO TREVISOL BITTENCOURT,,,M,AVENIDA PIO XII,670,SALTO,89595000
202202,420240,SC,BLUMENAU,9786392,DEBORA MILBRATZ THIESEN,DEBORA MILBRATZ THIESEN,,,M,RUA MARECHAL FLORIANO PEIXOTO,275,CENTRO,89010500
202202,420080,SC,ANCHIETA,9847448,LABORATORIO PREVENT LTDA,LABORATORIO PREVENT LTDA,7349215000242.0,,M,VEREADOR GERALDO GARLET,370,CENTRO,89970000
202202,420910,SC,JOINVILLE,9757090,HOSPITAL GERAL JOINVILLE,ULTRA SOM SERVICOS MEDICOS LTDA,12361267004261.0,,M,ITAIOPOLIS,128,AMERICA,89204100
202202,420460,SC,CRICIUMA,9697934,CLINICA VASCULAR DRA CAROLINE MAZZUCCO NESI EIRELI,CLINICA VASCULAR DRA CAROLINE MAZZUCCO NESI EIRELI,32243988000106.0,,M,RUA CORONEL PEDRO BENEDET,505,CENTRO,88801250
202202,420820,SC,ITAJAI,9688803,LABORATORIO SANTA SOPHIA,BEATRIZ DA SILVA SILVEIRA DE SOUZA,8574294000509.0,,M,SETE DE SETEMBRO,511,CENTRO,88301201
202202,420240,SC,BLUMENAU,9496807,PAULO EDUARDO DOS SANTOS FERREIRA,PAULO EDUARDO DOS SANTOS FERREIRA,,,M,RUA PAUL HERING,110,CENTRO,89010050
202202,420665,SC,GUATAMBU,9470956,CENTRAL DE REGULACAO DE GUATAMBU,MUNICIPIO DE GUATAMBU,,95990206000112.0,M,RUA MANOEL ROLIM DE MOURA,S/N,CENTRO,89817000
202202,421480,SC,RIO DO SUL,988650,CARDIOSUL,CARDIOSUL CLINICA MEDICA E CARDIOLOGIA LTDA,42768412000116.0,,M,R BOTANICO KUHLMANN,419,EUGENIO SCHNEIDER,89167015
202202,420420,SC,CHAPECO,787043,MS SERVICOS MEDICOS,MS SERVICOS MEDICOS EIRELI,24504967000179.0,,M,RUA DUQUE DE CAXIAS,196,CENTRO,89802420
202202,421660,SC,SAO JOSE,787299,LABORATORIO DAMIANI KOERICH,LABORATORIO DE ANALISES CLINICAS ANALISE LTDA,79877023000724.0,,M,ADAO MANOEL DA SILVA,220,AREIAS,88113260
202202,420830,SC,ITAPEMA,745286,ELIANE DEFREYN,ELIANE DEFREYN,,,M,AVENIDA NEREU RAMOS,3099,MEIA PRAIA,88220000
202202,420820,SC,ITAJAI,768529,CARLA BAJO SOTTORIVA SPEZIA,CARLA BAJO SOTTORIVA SPEZIA,,,M,RUA LEOPOLDO WERNER,145,BARRA DO RIO,88305315
202202,420820,SC,ITAJAI,776297,FARMACIA SANTA REGINA,FARMACIA SANTA ROSA EIRELI,18769298000245.0,,M,DEMOSTENES FEMINELLA FILHO,401,ESPINHEIROS,88317502
202202,420820,SC,ITAJAI,786357,PRISCILA DOS SANTOS MOYSES,PRISCILA DOS SANTOS MOYSES,,,M,RUA ALMIRANTE TAMANDARE,333,CENTRO,88301970
202202,420540,SC,FLORIANOPOLIS,9489746,HARMONIE CIRURGIA PLASTICA,HARMONIE CIRURGIA PLASTICA LTDA,29998805000158.0,,M,RUA MENINO DEUS,63,CENTRO,88020210
202202,421160,SC,NOVA VENEZA,853399,ESF 6 CARAVAGGIO,UNIDADE SANITARIA CARAVAGGIO,,82916826000160.0,M,RUA GIACOMO ZANETTE,352,CARAVAGGIO,88868000
202202,421660,SC,SAO JOSE,884618,KSPORTSFISIO,KSPORTSFISIO CENTRO DE FISIOTERAPIA E SAUDE EIRELI,22226626000153.0,,M,OSNI JOAO VIEIRA,116,CAMPINAS,88101270
202202,420140,SC,ARARANGUA,720321,HAHN MONTEIRO LUFCHITZ SERVICOS MEDICOS,HML SERVICOS MEDICOS LTDA,36180108000150.0,,M,XV DE NOVEMBRO,1650,CENTRO,88900021
202202,420830,SC,ITAPEMA,717169,BEM ME QUERO,DEISI DE FATIMA FELIPE ROHDEN,41285692000149.0,,M,RUA 231 A,80,MEIA PRAIA,88220000
202202,420540,SC,FLORIANOPOLIS,9529136,CLINICA MEDICA POPULAR SUL,CLINICA MEDICA POPULAR SUL LTDA,28968080000192.0,,M,RUA JOSE CORREA,10,TAPERA,88049400
202202,421320,SC,POMERODE,9529683,OFTALMOLOGIA MUNARETO,OFTALMOLOGIA MUNARETO S S,29696668000288.0,,M,DOS ATIRADORES,13,CENTRO,89107000
202202,421490,SC,RIO FORTUNA,9525408,CLINICA ALBERTON,CLINICA MEDICA ALBERTON LTDA,18942137000120.0,,M,AV 7 DE SETEMBRO,1000,CENTRO,88760000
202202,421500,SC,RIO NEGRINHO,9529055,SANTA CRUZ EIRELI,SANTA CRUZ EIRELI,19351636000106.0,,M,DOM PIO DE FREITAS,0,CENTRO,89295000
202202,421870,SC,TUBARAO,9530983,ENDOCRINOLOGIA DIABETES SERVICOS MEDICOS,ENDOCRINOLOGIA DIABETES SERVICOS MEDICOS EIRELI,27971582000100.0,,M,JUCI CIDADE,121,RECIFE,88701425
202202,421950,SC,XANXERE,9526560,THIAGO FERRI CIRURGIA PLASTICA,BEAUTE MEDICINA INTEGRADA LTDA,28585661000145.0,,M,RUI BARBOSA,266,CENTRO,89820000
202202,421930,SC,VIDEIRA,808830,PROJETO SAUDE PLENA,SAUDE PLENA SERVICOS NUTRICIONAIS E PSICOLOGIA LTDA,41057412000145.0,,M,CORONEL FAGUNDES,70,CENTRO,89560126
202202,420540,SC,FLORIANOPOLIS,805033,HAUX CLINIC FLORIANOPOLIS,HCL1 FLORIANOPOLIS TECNOLOGIA EM SAUDE LTDA,41287369000104.0,,M,RUA DEMETRIO RIBEIRO,74,CENTRO,88020700
202202,421250,SC,PENHA,806730,FARMACIA MUNICIPAL DE PENHA,MUNICIPIO DE PENHA,,83102327000100.0,M,NILO ANASTACIO VIEIRA,100,CENTRO,88385000
202202,420140,SC,ARARANGUA,802700,TEIXEIRA ZILLI LTDA,TEIXEIRA ZILLI LTDA,7275250000183.0,,M,BENEVENUTO REGINALDO FELISBERTO,402,MATO ALTO,88900001
202202,420540,SC,FLORIANOPOLIS,829293,POLIANNY ROCHA BRANDAO DE ANDRADE,POLIANNY ROCHA BRANDAO DE ANDRADE EIRELI,36446301000190.0,,M,RUA FELIPE SCHMIDT,291,CENTRO,88010000
202202,421820,SC,TIMBO,9527958,HAMILCAR MACHADO CORDEIRO,HAMILCAR MACHADO CORDEIRO,,,M,RUA BLUMENAU,1342,DAS ESTADOS,89120000
202202,420750,SC,INDAIAL,9534725,PAULA FURTADO BARONE,PAULA FURTADO BARONE,,,M,RUA DESEMBARGADOR ALVES PEDROSA,185,CENTRO,89080081
202202,420785,SC,IRATI,9535586,CENTRAL DE REGULACAO DO ACESSO MUNICIPAL DE IRATI,CENTRAL DE REGULACAO DO ACESSO,,95990230000151.0,M,RUA JOAO BEUX SOBRINHO,412,CENTRO,89856000
202202,420540,SC,FLORIANOPOLIS,9534636,JADORE ODONTOLOGIA,JADORE ODONTOLOGIA LTDA,30670098000155.0,,M,DOM JAIME CAMARA,179,CENTRO,88015120
202202,420240,SC,BLUMENAU,891223,OTMAR STEINER,OTMAR STEINER,,,M,RUA AMAZONAS,301,RIBEIRAO FRESCO,89020900
202202,420543,SC,FORMOSA DO SUL,9497781,CENTRAL DE REGULACAO DE FORMOSA DO SUL,MUNICIPIO DE FORMOSA DO SUL,,80637424000109.0,M,RUA ANTONIO CELLA,585,CENTRO,89859000
202202,421190,SC,PALHOCA,804304,UNIAO URGENCIAS MEDICAS,UNIAO URGENCIAS MEDICAS LTDA,41628394000104.0,,M,TIPUANAS,1084,MADRI,88136300
202202,420930,SC,LAGES,799297,NAGILA ADAMCHESKI ENDODONTIA E ORTODONTIA ESPECIALIZADA LTDA,NAGILA ADAMCHESKI ENDODONTIA E ORTODONTIA ESPECIALIZADA LTDA,41142477000199.0,,M,AVENIDA PRESIDENTE VARGAS,1818,CORAL,88509501
